ID	tweet	label	cleaned_text	translated
sw_train_01376	Wanamwita Sugu SUGU SUGU SUGU My brother Jongwa Hatari I re	positive	Wanamwita Sugu SUGU SUGU SUGU My brother Jongwa Hatari I re	They call him a chronic chronic chronic my brother's risk i re
sw_train_01377	Leo kwenye leo tunaongelea ulinzi na uangalizi kwa mtoto je wewe unaelewa nini kuhusu hilo ungana na Idrisa Salum Mwanakwetu Chomboni pamoja na marafiki wa Elimu Ayubu Bwanamadi	positive	Leo kwenye leo tunaongelea ulinzi na uangalizi kwa mtoto je wewe unaelewa nini kuhusu hilo ungana na Idrisa Salum Mwanakwetu Chomboni pamoja na marafiki wa Elimu Ayubu Bwanamadi	Today we are talking about protection and care for a child.
sw_train_01378	Habari Juma Usijali tutakufahamisha mshindi huyo wa mil 26 aliweza kupata kiasi hicho cha bonus kwa sababu aliweka mikeka mingi ya Jackpot hivyo alipatia mechi nyingi katika kila mkeka aliokuwa ameuweka Cheza sasa kupitia na wewe uweze kushi	positive	Habari Juma Usijali tutakufahamisha mshindi huyo wa mil  aliweza kupata kiasi hicho cha bonus kwa sababu aliweka mikeka mingi ya Jackpot hivyo alipatia mechi nyingi katika kila mkeka aliokuwa ameuweka Cheza sasa kupitia na wewe uweze kushi	Hello Juma don't worry we'll let you know the Mil winner was able to get that bonus because he put a lot of jackpot mats so he gave a lot of matches in every mat he had played now through and you can
sw_train_01379	Karibu katika kipindi cha usikilize mikasa ya maisha na mapenzi na umtakie usiku mwema umpendae kwa	positive	Karibu katika kipindi cha usikilize mikasa ya maisha na mapenzi na umtakie usiku mwema umpendae kwa	Welcome to the session of listening to life and love and wishing you a good night to love him for
sw_train_01380	Habari Ahsante wa kuwasiliana nasi Tuapenda kukufahamisha kwamba hata hicho kifurushi cha shilingi 500 kipo bonyeza 14901 kisha chagua nunua bando kisha chagua intaneti na jiunge kifurushi kulingana na matumizi yako Ahsante kwa kucha	positive	Habari Ahsante wa kuwasiliana nasi Tuapenda kukufahamisha kwamba hata hicho kifurushi cha shilingi  kipo bonyeza  kisha chagua nunua bando kisha chagua intaneti na jiunge kifurushi kulingana na matumizi yako Ahsante kwa kucha	Thank you to contact us we would like to let you know that even if the shilling package is there click then select Buy Bando then select the Internet and join the package based on your use thank you for nails
sw_train_01381	Karibu sana Chief Ukimaliza kusoma jisikie huru kutoa mawazo ya ziada au mawazo kinzani	positive	Karibu sana Chief Ukimaliza kusoma jisikie huru kutoa mawazo ya ziada au mawazo kinzani	Welcome to the Chief when you finish reading feel free to give extra ideas or refractory ideas
sw_train_01382	Nyama Choma Festival jumamosi hii pande za Leaders Club kwa kiingilio cha Sh 10000 ukinunua tiketi mapema au Sh	positive	Nyama Choma Festival jumamosi hii pande za Leaders Club kwa kiingilio cha Sh  ukinunua tiketi mapema au Sh	Meat Choma Festival this Saturday's sides of the club's Leaders for the SH SUP
sw_train_01383	Ishi na watu vizuri watendee wema MUNGU ndiye ataamua kukulipa kwa njia inayoonekana au kwa njia isiyoonekana	positive	Ishi na watu vizuri watendee wema MUNGU ndiye ataamua kukulipa kwa njia inayoonekana au kwa njia isiyoonekana	Live with people well do good to God who will decide to pay you in a way that is visible or in an invisible way
sw_train_01384	tunaomba namba yako na eneo unaloishi	positive	tunaomba namba yako na eneo unaloishi	We ask for your number and location you live
sw_train_01385	NAIBU WAZIRI WA MAJI NA UMWAGILIAJI ATEMBELEA BANDA LA MAONYESHO LA VITAMBULISHO VYA TAIFA NIDA NANENANE	positive	NAIBU WAZIRI WA MAJI NA UMWAGILIAJI ATEMBELEA BANDA LA MAONYESHO LA VITAMBULISHO VYA TAIFA NIDA NANENANE	Deputy Minister of Water and Irrigation Visits National Identification Pavilion NIDA Nanenane
sw_train_01386	Makamu wa Rais Samia Suluhu Hassan aipongeza sekta ya Utalii nchini kwa mahusiano mazuri Duniani kutokana na maendeleo ya teknolojia na upatikanaji taarifaSoma Zaidi gtgt	positive	Makamu wa Rais Samia Suluhu Hassan aipongeza sekta ya Utalii nchini kwa mahusiano mazuri Duniani kutokana na maendeleo ya teknolojia na upatikanaji taarifaSoma Zaidi gtgt	Vice President Samia Suluhu Hassan congratulates the tourism industry in the country for good relations in the world due to technological advances and access to information more GTGT
sw_train_01387	Nchi ya Tanzania na Afrika Kusini ni washirika wakubwa wa uchumi na maendeleo	positive	Nchi ya Tanzania na Afrika Kusini ni washirika wakubwa wa uchumi na maendeleo	Tanzania and South Africa are the main partners of the economy and development
sw_train_01388	Lugha ni Kiswahili tutena kwa kipindi hiki muhimu wakati hatujui kingereza au kiswahilini bora	positive	Lugha ni Kiswahili tutena kwa kipindi hiki muhimu wakati hatujui kingereza au kiswahilini bora	Language is Swahili Tutau for this important period when we don't know English or Swahili better
sw_train_01389	Mjumbe wa Kamati ya Hamasa na Uchangiaji ya Said Mrisho alipofafanua kuhusu tiketi za kuingilia kwenye tukio kub	positive	Mjumbe wa Kamati ya Hamasa na Uchangiaji ya Said Mrisho alipofafanua kuhusu tiketi za kuingilia kwenye tukio kub	A member of the Said Committee on Said Mrisho explained about the entry tickets on the event KUB
sw_train_01390	Serikali kupitia Sekta ya Ujenzi imeanzisha utaratibu wa kufuatilia utendaji kazi wa mizani kwa saa 24 kwa kutumia mfumo w	positive	Serikali kupitia Sekta ya Ujenzi imeanzisha utaratibu wa kufuatilia utendaji kazi wa mizani kwa saa  kwa kutumia mfumo w	The government through the construction industry has introduced a system to monitor the operation of the scales per hour using the system W
sw_train_01391	Habari Ahsante kwa kuwasiliana nasi Pole sana kwa changamoto uliyoipata Tunapenda kukufahamisha kuwa wateja wote walipewa MB 300 kama pole	positive	Habari Ahsante kwa kuwasiliana nasi Pole sana kwa changamoto uliyoipata Tunapenda kukufahamisha kuwa wateja wote walipewa MB  kama pole	Hello thank you for contacting us very sorry for the challenge you have faced we would like to let you know that all customers were given MB as sorry
sw_train_01392	Kocha wa Wolves Nuno Espirito Santo amethibitisha kuwa Wawili hao wako Fiti kuelekea Mchezo wao wa Leo dhidi ya Leiceste	positive	Kocha wa Wolves Nuno Espirito Santo amethibitisha kuwa Wawili hao wako Fiti kuelekea Mchezo wao wa Leo dhidi ya Leiceste	Wolves coach Nuno Espirito Santo has confirmed that the two are on their way to their game against Leiceste
sw_train_01393	Mapato yanatokana na gawio na michango ya kampuni taasisi na mashirika yameongezeka kutoka TZS 16104 bilioni mwaka 2014	positive	Mapato yanatokana na gawio na michango ya kampuni taasisi na mashirika yameongezeka kutoka TZS  bilioni mwaka	Revenue is based on dividends and contributions of company Institutions and organizations have increased from TZS Billion Year
sw_train_01394	VIDEOKlabu ya Barcelona wamesha tua katika Jiji la Manchester United kucheza mchezo wao wa Klabu Bingwa Ulaya dhidi ya Manchester United Mchezo utakao chezwa kesho Jumatano	positive	VIDEOKlabu ya Barcelona wamesha tua katika Jiji la Manchester United kucheza mchezo wao wa Klabu Bingwa Ulaya dhidi ya Manchester United Mchezo utakao chezwa kesho Jumatano	Barcelona's video has come to Manchester United to play their European Championship game against Manchester United to be played tomorrow on Wednesday
sw_train_01395	Ujumbe mfupi sms wa kwanza kwenye simu ulitumwa Disemba 3 1992 ambapo Mhandisi Neil Papworth wa Canada aliandika Mer	positive	Ujumbe mfupi sms wa kwanza kwenye simu ulitumwa Disemba   ambapo Mhandisi Neil Papworth wa Canada aliandika Mer	The first short text message on the phone was sent in December where Canadian engineer Neil Papworth wrote Mer
sw_train_01396	Lengo hasa la kitabu hichi ni kuongeza hamasa kwa mabinti kuwa inawezekana pia kuwajengea Uthubutu  ndani ya PB ya	positive	Lengo hasa la kitabu hichi ni kuongeza hamasa kwa mabinti kuwa inawezekana pia kuwajengea Uthubutu  ndani ya PB ya	The main purpose of this book is to increase the inspiration to the daughters that it is also possible
sw_train_01397	Abubakar tafadhali tuambie ni tatizo gani haswa hutokezea unapotumia wifi kwa laini yako ya zantel ili tuweze kukusaidia	positive	Abubakar tafadhali tuambie ni tatizo gani haswa hutokezea unapotumia wifi kwa laini yako ya zantel ili tuweze kukusaidia	Abubakar please tell us what the problem is exactly when you use wifi for your zantel line so we can help you
sw_train_01398	Shukrani Musoma Shukrani Mhe Mkuu wa Mkoa Brother Adam Malima Tuseme nini tenaNyumbani kumenoga	positive	Shukrani Musoma Shukrani Mhe Mkuu wa Mkoa Brother Adam Malima Tuseme nini tenaNyumbani kumenoga	Thank you reader thanks to Regional Head Brother Adam Malima.
sw_train_01399	Muonekano wa barabara ya Bwanga Biharamulo km 68 ambayo ujenzi wake kwa kiwango cha lami umekamilika barabara hiyo inau	positive	Muonekano wa barabara ya Bwanga Biharamulo km  ambayo ujenzi wake kwa kiwango cha lami umekamilika barabara hiyo inau	The appearance of Bwanga Biharamulo road km whose construction at the pavement is completed the road has
sw_train_01400	So kwa mwalimu wangu wa tuition primary aliitwa Bryson huyu ndo alinipa msingi na kunifanya niipende hesabusijui yuko wapi ila mara ya mwisho nikikutana nae kwenye kitimoto sinai tukanywa na bia bila kumsahau NdimboPure Math advanceMungu azidi kuwabariki	positive	So kwa mwalimu wangu wa tuition primary aliitwa Bryson huyu ndo alinipa msingi na kunifanya niipende hesabusijui yuko wapi ila mara ya mwisho nikikutana nae kwenye kitimoto sinai tukanywa na bia bila kumsahau NdimboPure Math advanceMungu azidi kuwabariki	So for my Tuition Primary teacher called Bryson this one gave me the foundation and made me like to know where he was but the last time I met him on Kitimoto Sinai and drank a beer without forgetting Ndimbopure Math Advancemungu to bless them
sw_train_01401	Miaka 20 iliyobadilisha maisha ya tuliowengi shukurani sana	positive	Miaka  iliyobadilisha maisha ya tuliowengi shukurani sana	Years that changed the lives of many thanks
sw_train_01402	huwezi kuamini wajukuu wako na ni wapenzi na wanataka kuoana	positive	huwezi kuamini wajukuu wako na ni wapenzi na wanataka kuoana	You can't trust your grandchildren and are lovers and want to get married
sw_train_01403	rahisi kupata simu hiyo Ahsante LM	positive	rahisi kupata simu hiyo Ahsante LM	Easy to get that phone ahsan thank you lm
sw_train_01404	Suala la tume huru linapaswa kuwa ni movement ya wananchiWanasiasa watatukuta mbele ya safari tukiwa tumeanza kutifuana na	positive	Suala la tume huru linapaswa kuwa ni movement ya wananchiWanasiasa watatukuta mbele ya safari tukiwa tumeanza kutifuana na	The issue of the Independent Commission should be the movement of the people and the politicians will find us in front of the journey as we begin to get along with
sw_train_01405	Habari Aklei Asnate sana kwa ushauri wako Tutaufanyia kaziJ	positive	Habari Aklei Asnate sana kwa ushauri wako Tutaufanyia kaziJ	Hello Aklei Asnate Very For Your Advice We Will Do It
sw_train_01406	Tunaposema tunazungumzia kazi kubwa ya kuhamasisha wanawake kuwa viongozi kuanzia mwanamke mwenye miaka 12	positive	Tunaposema tunazungumzia kazi kubwa ya kuhamasisha wanawake kuwa viongozi kuanzia mwanamke mwenye miaka	When we say we talk about the great work of inspiring women to be leaders from a woman of age
sw_train_01407	FURAHA INAKUJA PALE UNAPOACHA KULALAMIKA KUHUSU MATATIZO ULIYONAYO NA KUMSHUKURU ALLAH KWA MATATIZO USIYOKUWA NAYO MWISHO TUMSHUKURU MUNGU KWA KILA JAMBO	positive	FURAHA INAKUJA PALE UNAPOACHA KULALAMIKA KUHUSU MATATIZO ULIYONAYO NA KUMSHUKURU ALLAH KWA MATATIZO USIYOKUWA NAYO MWISHO TUMSHUKURU MUNGU KWA KILA JAMBO	Happiness comes when you stop complaining about the problems you have and thank Allah for the problems you never have in the end we thank God for everything
sw_train_01408	Tunajivunia kwa mwaka wa tatu kuwa na partnership kupitia tuzo za na imetufungulia milango m	positive	Tunajivunia kwa mwaka wa tatu kuwa na partnership kupitia tuzo za na imetufungulia milango m	We are proud for the third year to have a partnership through the awards and has opened the doors to us
sw_train_01409	Rais akivuta utepe pamoja na Balozi wa China hapa nchini Wang Ke kuashiria ufunguzi wa Maktaba mpya ya Chuo Kikuu cha Dar es Salaam yenye uwezo wa kuchukua wanafunzi 2100 kwa wakati mmoja Wengine pichani ni Viongozi waastaafu mbalimbali kutoka nchini Tanzania	positive	Rais akivuta utepe pamoja na Balozi wa China hapa nchini Wang Ke kuashiria ufunguzi wa Maktaba mpya ya Chuo Kikuu cha Dar es Salaam yenye uwezo wa kuchukua wanafunzi  kwa wakati mmoja Wengine pichani ni Viongozi waastaafu mbalimbali kutoka nchini Tanzania	The President pulling the ribbon with the Chinese Ambassador to Wang Ke to mark the opening of the new University of Dar es Salaam library capable of taking students at one time in the picture are various retired leaders from Tanzania
sw_train_01410	Je wajua kuwa watu huzishika nyuso zao aghalabu mara 23 kwa lisaa limoja basi ni vyema tujali afya zetu kwa kunawa mikono yetu mara kwa mara na Maji Safi yanayotiririka kwa sabuni au vitakasa	positive	Je wajua kuwa watu huzishika nyuso zao aghalabu mara  kwa lisaa limoja basi ni vyema tujali afya zetu kwa kunawa mikono yetu mara kwa mara na Maji Safi yanayotiririka kwa sabuni au vitakasa	Do you know that people hold their faces regularly for one hour so it is best to take care of our health by washing our hands regularly with clean water flowing with soap or cleansing
sw_train_01411	Kamati ya ya Miundombinu imesema bajeti ya Wizara ya Ujenzi Uchukuzi na Mawasiliano kwa mwaka wa fedha 201819 imeshuka kwa Asilimia saba kutoka Tsh Trilioni 45 mwaka 201718 hadi Tsh Trilioni 42 mwaka ujao wa fedha	positive	Kamati ya ya Miundombinu imesema bajeti ya Wizara ya Ujenzi Uchukuzi na Mawasiliano kwa mwaka wa fedha  imeshuka kwa Asilimia saba kutoka Tsh Trilioni  mwaka  hadi Tsh Trilioni  mwaka ujao wa fedha	The Infrastructure Committee said the Ministry of Transport and Communications Budget for the fiscal year dropped seven percent from Tsh trillion annually to Tsh trillion next financial year
sw_train_01412	Kesho Januari 10 2020 Rais anaanza ziara ya kikazi Visiwani Zanzibar ambapo ataweka jiwe la msingi la	positive	Kesho Januari   Rais anaanza ziara ya kikazi Visiwani Zanzibar ambapo ataweka jiwe la msingi la	Tomorrow in January the President begins a professional tour in Zanzibar where he will lay the cornerstone of
sw_train_01413	Mkuu wa wilaya akisalimiana na wasanii mbalimbali waliojumuika katika Ziara ya Makamu wa Rais	positive	Mkuu wa wilaya akisalimiana na wasanii mbalimbali waliojumuika katika Ziara ya Makamu wa Rais	District Commissioner greeting various artists involved in the Vice President's visit
sw_train_01414	Shukrani sana kwa kuwa balozi mzuri	positive	Shukrani sana kwa kuwa balozi mzuri	Thanks so much for being a good ambassador
sw_train_01415	pia fahamu ya kuwa tunafanya maboresho kwenye menyu zetu za vifurushi ili kuwapatia vifurushi bomba kabisa wateja wetu Tafadhali piga 14700 au 14800 chagua saizi siku wikimwezi au Halichachi kupata vifurushi vyetu vilivyobo	positive	pia fahamu ya kuwa tunafanya maboresho kwenye menyu zetu za vifurushi ili kuwapatia vifurushi bomba kabisa wateja wetu Tafadhali piga  au  chagua saizi siku wikimwezi au Halichachi kupata vifurushi vyetu vilivyobo	Also be aware that we are making improvements to our package menu to completely tap our customers please call or select Pixes on a day or do not find our packages
sw_train_01416	Na ndio maana kujenga barabara hii ni muhimu Ili yake magari yatakayokuja kudhughulika hapa mitambo wawekezaji watakaokuja hapa usafirishaji wa madini haya Barabara isije ikawa kikwazo  RaisJPmRuangwa	positive	Na ndio maana kujenga barabara hii ni muhimu Ili yake magari yatakayokuja kudhughulika hapa mitambo wawekezaji watakaokuja hapa usafirishaji wa madini haya Barabara isije ikawa kikwazo  RaisJPmRuangwa	And that is why building this road is important so that the vehicles that will come to deal with the installations of investors who will come here to the shipment of these mines so that it will not be a barrier to Presidentjpmrungwa
sw_train_01417	TAARIFA KWA WAKULIMA NA UMMA KWA UJUMLA JUU YA MUELEKEO WA MVUA NCHINI KUTOKA TMA Link	positive	TAARIFA KWA WAKULIMA NA UMMA KWA UJUMLA JUU YA MUELEKEO WA MVUA NCHINI KUTOKA TMA Link	Information to farmers and the general public on the country's rainfall from TMA LINK
sw_train_01418	Hongera Mh  Hongera mama Samia Suluhu Hongera wabunge na madiwani wateule wote Tukajenge nchi sasa	positive	Hongera Mh  Hongera mama Samia Suluhu Hongera wabunge na madiwani wateule wote Tukajenge nchi sasa	Congratulations Mr Congratulations Mama Samia Suluhu Congratulations to all the elected MPs and Councilors to build the country now
sw_train_01419	Ali Khamis mteja wetu wa thamani endelea kuongeza salio zaid na zaid ili uweze kushinda na JERO YAKO promosheni asante sana kwa kuzid kuweka vocha tafadhali wajulishe na wengine wengi	positive	Ali Khamis mteja wetu wa thamani endelea kuongeza salio zaid na zaid ili uweze kushinda na JERO YAKO promosheni asante sana kwa kuzid kuweka vocha tafadhali wajulishe na wengine wengi	Ali Khamis Our Value Customer Continue to add more and more remaining balances so you can win with your Jero Promotions Thank you so much for keeping vouchers please let them know and many others
sw_train_01420	Leo kwenye hotuba yangu nilipoalikwa kwenye mkutano wa mbunge wa Mbozi nimewaambia wananchiTutanaka tume huru	positive	Leo kwenye hotuba yangu nilipoalikwa kwenye mkutano wa mbunge wa Mbozi nimewaambia wananchiTutanaka tume huru	Today in my speech when I was invited to a meeting of the Mbozi MP I told the people to meet the Independent Commission
sw_train_01421	condom huzuia mimba zisizotarajiwa na haliyakuwa mnajamiana tuachane na hilo condom pia inakukinga na maambukizi ya magojwa hatarishi ya zinaa km syphilis gornorrhea virusi vya ukimwi etc	positive	condom huzuia mimba zisizotarajiwa na haliyakuwa mnajamiana tuachane na hilo condom pia inakukinga na maambukizi ya magojwa hatarishi ya zinaa km syphilis gornorrhea virusi vya ukimwi etc	Condom prevents unexpected pregnancies and does not have sexuality to abandon the condom also protects you from risk infections eg syphilis gornorrhea virus ETC
sw_train_01422	Ukipata Pesa Au Cheo Hakikisha Unawanyanyua Walio Chini Utapata Baraka Usitumie Pesa Zako Au Cheo Chako Kuwanyanyasa W	positive	Ukipata Pesa Au Cheo Hakikisha Unawanyanyua Walio Chini Utapata Baraka Usitumie Pesa Zako Au Cheo Chako Kuwanyanyasa W	If you earn money or title make sure you lift the lower ones you will get a blessing not to use your money or your position to abuse w
sw_train_01423	Habari Ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tulikuwa na tatizo la mtandao ila kwa sasa huduma ya internet imerejea naomba kufahamu kwa sasa bado unashindwa kutumia Internet Ahsante WN	positive	Habari Ahsante kwa kuwasiliana nasi pole sana kwa changamoto uliyoipata tulikuwa na tatizo la mtandao ila kwa sasa huduma ya internet imerejea naomba kufahamu kwa sasa bado unashindwa kutumia Internet Ahsante WN	Hello thank you for contacting us very sorry for the challenge you faced we had an Internet problem but for now the internet service has returned I would like to know now you are still unable to use the internet thank you wn
sw_train_01424	Coco amp Denge nimependa namna wametoa elimu ya kufanya biashara mtandaoni Wengi hatujui kutumia kukuza biashara	positive	Coco amp Denge nimependa namna wametoa elimu ya kufanya biashara mtandaoni Wengi hatujui kutumia kukuza biashara	Coco amp denge I liked how they have provided online business education.
sw_train_01425	Watani zangu Kagera wao ni maneno na kujidai tu Kagera inachangia 25 tu ya Pato la Taifa GDP na vile vile 31 ya Wakaz	positive	Watani zangu Kagera wao ni maneno na kujidai tu Kagera inachangia  tu ya Pato la Taifa GDP na vile vile  ya Wakaz	My Kagera jokes are words and just claim Kagera contributes only to GDP's GDP as well as the Wakaz
sw_train_01426	Tokea mabibo kwa masai play ya maalum kwa wanaoisikiliza kwa haya masa	positive	Tokea mabibo kwa masai play ya maalum kwa wanaoisikiliza kwa haya masa	From Mabibo to Masai Play Special for those who listen to these masa
sw_train_01427	Dkt Tizeba asisitiza ushirikishwaji wa TMA kwenye miradi mbalimbali ya maendeleo ya Kilimo Kwa taarifa zaidi tembelea	positive	Dkt Tizeba asisitiza ushirikishwaji wa TMA kwenye miradi mbalimbali ya maendeleo ya Kilimo Kwa taarifa zaidi tembelea	Dr. Tizeba emphasizes TMA's involvement in various agricultural development projects for more information visit
sw_train_01428	Ewe kijana mwenye uwezo sasahivi wa kufanya anasa za kila aina Nakushauri pesa hizo kajenge weka akiba kwaajili ya watoto	positive	Ewe kijana mwenye uwezo sasahivi wa kufanya anasa za kila aina Nakushauri pesa hizo kajenge weka akiba kwaajili ya watoto	O Mighty Boy now I am not able to do all kinds
sw_train_01429	MADAKTARI BINGWA WA WATOTO WA TAASISI YA MOYO JKCI NA PROF PAN XIANG BIN WAFANYA UPASUAJI WA BILA KUFUNGUA KIFUA KUPITIA MSHIPA WA DAMU WA KWENYE PAJA	positive	MADAKTARI BINGWA WA WATOTO WA TAASISI YA MOYO JKCI NA PROF PAN XIANG BIN WAFANYA UPASUAJI WA BILA KUFUNGUA KIFUA KUPITIA MSHIPA WA DAMU WA KWENYE PAJA	Child doctors of the Heart Institute JKCI and Prof Pan Xiang bin surgeons without opening the chest through the blood vessels of the thigh
sw_train_01430	Je mavazi haya yanafaa kuwa maalum kwa ajili ya  Yametengenezwa na mbunifu mdogo aitwaye	positive	Je mavazi haya yanafaa kuwa maalum kwa ajili ya  Yametengenezwa na mbunifu mdogo aitwaye	Is this outfit should be special for them made by a young architect named
sw_train_01431	Upo eneo gani mteja tunaomba details vizuri ili tuweze kufuatilia	positive	Upo eneo gani mteja tunaomba details vizuri ili tuweze kufuatilia	What area is the customer we ask for details well so we can track
sw_train_01432	Ushiriki wa vijana kwenye kilimo ni mkubwa sana nchini Rwanda tunawajibika kuwasaidia vijana ili waweze kufanya kilimo cha kibiashara kwa lengo la kuinua kipato chao wenyewe na kuwajengea mazingira ya kukitegemea na si kutengenea ajira pekee Waziri MkuuRwanda	positive	Ushiriki wa vijana kwenye kilimo ni mkubwa sana nchini Rwanda tunawajibika kuwasaidia vijana ili waweze kufanya kilimo cha kibiashara kwa lengo la kuinua kipato chao wenyewe na kuwajengea mazingira ya kukitegemea na si kutengenea ajira pekee Waziri MkuuRwanda	Youth participation in agriculture is so great in Rwanda we are responsible for helping young people so that they can do commercial agriculture with the aim of raising their own income and creating a dependent environment and not just creating jobs.
sw_train_01433	Episode 4 imekaa kidegree sana ina mafunzo mengi ndani yake hususani sisi raia wa kidigitali tunaotumia mitanda	positive	Episode  imekaa kidegree sana ina mafunzo mengi ndani yake hususani sisi raia wa kidigitali tunaotumia mitanda	The episode is a very digital
sw_train_01434	Nampelekea boks la chaki km zawadi	positive	Nampelekea boks la chaki km zawadi	I send him a chalk boks eg gifts
sw_train_01435	Mshauri kujiamini na kua na furaha ni silaha zaidi hata ya nuclear	positive	Mshauri kujiamini na kua na furaha ni silaha zaidi hata ya nuclear	Advisor to confidence and to be happy is the most even nuclear weapon
sw_train_01436	thamani ya mauzo ya madini nje ya nchi iliongezeka kutoka USD198msawa na Tzs 3168bl 2011 hadi kufikia USD 23blsawa na tzs3684bl2012	positive	thamani ya mauzo ya madini nje ya nchi iliongezeka kutoka USDmsawa na Tzs bl  hadi kufikia USD blsawa na tzsbl	The value of exports of mineral
sw_train_01437	Habari pole sana kwa changamoto Kama unapata shida ya mtandao tunaomba namba yako inbox kwa msaadaKA	positive	Habari pole sana kwa changamoto Kama unapata shida ya mtandao tunaomba namba yako inbox kwa msaadaKA	Information very sorry for the challenge if you get an internet problem we request your inbox number for aid
sw_train_01438	Wadau walioshiriki kutoa maoni kuboresha Muswada ni WananchiTLSMOATMISATANMCTLHRCTEFNOLA na WabungeMheNAPE	positive	Wadau walioshiriki kutoa maoni kuboresha Muswada ni WananchiTLSMOATMISATANMCTLHRCTEFNOLA na WabungeMheNAPE	Stakeholders who participated in the bill to improve the bill are CitizensTlsmoatmisatanMCTLHRcTefnola and MPs
sw_train_01439	endelea kujifunza na kupata taarifa sahihi zaidi kuhusu gesi asilia na ugunduzi wake	positive	endelea kujifunza na kupata taarifa sahihi zaidi kuhusu gesi asilia na ugunduzi wake	Continue to learn and get more accurate information about natural gas and its discovery
sw_train_01440	Happy Birthday Mh Rais Mstaafu wa Awamu ya Nne Dkt kwa kutimiza miaka 71Mwenyezi Mungu Akujalie Umri Mrefu na Af	positive	Happy Birthday Mh Rais Mstaafu wa Awamu ya Nne Dkt kwa kutimiza miaka Mwenyezi Mungu Akujalie Umri Mrefu na Af	Happy Birthday Retired President of the Fourth Phase Dr.
sw_train_01441	Kumbe tunaifukuzia China kwa wingitushafika bilioni toka milion 60mpk 1000 milioni tofauti hapo ni 940M Tumepiga hatua kubwa	positive	Kumbe tunaifukuzia China kwa wingitushafika bilioni toka milion mpk  milioni tofauti hapo ni M Tumepiga hatua kubwa	But we are chasing China for us to reach a billion from a million different million.
sw_train_01442	habari unahitajika kutembelea tawi lililo karibu nawe na kujaza fomu	positive	habari unahitajika kutembelea tawi lililo karibu nawe na kujaza fomu	Information you are required to visit the nearest branch and fill out the form
sw_train_01443	Tunashukuru sana mh kwa kutembelea banda letu kujionea mkaa mbadala wa mianzi	positive	Tunashukuru sana mh kwa kutembelea banda letu kujionea mkaa mbadala wa mianzi	We are very grateful to Mr for visiting our pavilion to see the alternative bamboo charcoal
sw_train_01444	harith rashid kujiunga na kifurushi piga namba 14700 au 14800 kisha chagua namba 1 saizi yako	positive	harith rashid kujiunga na kifurushi piga namba  au  kisha chagua namba  saizi yako	Harith Rashid to join the package dial number or then select your size number
sw_train_01445	tuhamasike kupinga RUSHWA YA NGONO Vyuoni na Mahala pa Kazi ili kuwa na kwa maendeleo	positive	tuhamasike kupinga RUSHWA YA NGONO Vyuoni na Mahala pa Kazi ili kuwa na kwa maendeleo	be encouraged to oppose sexual corruption in colleges and workplaces to be for development
sw_train_01446	Baba wa Taifa Julius Kambarage	positive	Baba wa Taifa Julius Kambarage	National Father Julius Kambarage
sw_train_01447	Huu ni zaidi ya upendo Tuendelee kushikana hakika tutashinda	positive	Huu ni zaidi ya upendo Tuendelee kushikana hakika tutashinda	This is more than love let's keep holding on to each other we will win
sw_train_01448	Usikose kutazana droo ya mechi za mtoano za Mashindano ya CAF Confideration Cup DStv inakuletea LIVE kuona droo hizi hapo kesho saa 2 usiku kupitia SS9 kifurushi cha Bomba sh 19000 tu Lipia mapema kifurushi chako kujiunga na DStv piga 0659070707	positive	Usikose kutazana droo ya mechi za mtoano za Mashindano ya CAF Confideration Cup DStv inakuletea LIVE kuona droo hizi hapo kesho saa  usiku kupitia SS kifurushi cha Bomba sh  tu Lipia mapema kifurushi chako kujiunga na DStv piga	Don't miss out on the draw of the CAF Confideration Cup DSP DSP Dragon Matters to see these drawers tomorrow at night through SS Pipeline SH SUPPORT ONLY Early your package to join DStv Dial
sw_train_01449	Makamu wa Rais Mama Samia Suluhu amewaagiza wakuu wa Mikoa yote kutenga bajeti ili kuhakikisha inafany	positive	Makamu wa Rais Mama Samia Suluhu amewaagiza wakuu wa Mikoa yote kutenga bajeti ili kuhakikisha inafany	Vice President Mama Samia Suluhu has instructed the heads of all regions to allocate a budget to ensure it does
sw_train_01450	Kuna nguvu ya ajabu sana when you start thinking positively Inapunguza hofu ya kupoteza au kufeli	positive	Kuna nguvu ya ajabu sana when you start thinking positively Inapunguza hofu ya kupoteza au kufeli	There is a very strange force when you Start Thinking positively reduces the fear of losing or losing
sw_train_01451	Jana niliongea na Dk Bashiru alinipigia nafikiri alitaka kutest kwamba vipi salamu zake zimefika nimemwambia katika	positive	Jana niliongea na Dk Bashiru alinipigia nafikiri alitaka kutest kwamba vipi salamu zake zimefika nimemwambia katika	Yesterday I talked to Dr. Bashiru called for me and I think he wanted to make his greetings.
sw_train_01452	Sisi tuko pamoja kwenda na Serikali hadi mwisho kuhakikisha suala hili linafanikiwaila ni vyema lifate miiko na utekelezaji w	positive	Sisi tuko pamoja kwenda na Serikali hadi mwisho kuhakikisha suala hili linafanikiwaila ni vyema lifate miiko na utekelezaji w	We are together to go with the government to the end to make sure the issue is successful.
sw_train_01453	Leo ni siku ya sauti duniani na kupitia tutakujuza ni kwa namna gani unaweza	positive	Leo ni siku ya sauti duniani na kupitia tutakujuza ni kwa namna gani unaweza	Today is World Voice Day and through we will tell you how you can
